Task,Bolt,Sequence Step,Time (ms),Prevail Torque,Torque,Torque Units,Angle Total (deg),Angle since Threshold Torque (deg)
1,1,1,1822,0,0.1957,n-m,60007.033,60007.033
1,1,1,1823,0,0.19,n-m,60041.4066,60041.4066
1,1,1,1824,0,0.2052,n-m,60075.6923,60075.6923
1,1,1,1825,0,0.1919,n-m,60110.1538,60110.1538
1,1,1,1826,0,0.2014,n-m,60144.3516,60144.3516
1,1,1,1827,0,0.1957,n-m,60178.5495,60178.5495
1,1,1,1828,0,0.1957,n-m,60212.7473,60212.7473
1,1,1,1829,0,0.1976,n-m,60246.9451,60246.9451
1,1,1,1830,0,0.1938,n-m,60281.0549,60281.0549
1,1,1,1831,0,0.19,n-m,60315.1648,60315.1648
1,1,1,1832,0,0.1862,n-m,60349.2747,60349.2747
1,1,1,1833,0,0.1881,n-m,60383.3846,60383.3846
1,1,1,1834,0,0.1805,n-m,60417.4945,60417.4945
1,1,1,1835,0,0.1786,n-m,60451.5165,60451.5165
1,1,1,1836,0,0.1843,n-m,60485.4505,60485.4505
1,1,1,1837,0,0.1862,n-m,60519.4725,60519.4725
1,1,1,1838,0,0.19,n-m,60553.4066,60553.4066
1,1,1,1839,0,0.1976,n-m,60587.4286,60587.4286
1,1,1,1840,0,0.2033,n-m,60621.3626,60621.3626
1,1,1,1841,0,0.2128,n-m,60655.2088,60655.2088
1,1,1,1842,0,0.209,n-m,60689.0549,60689.0549
1,1,1,1843,0,0.2109,n-m,60722.8132,60722.8132
1,1,1,1844,0,0.1995,n-m,60756.5714,60756.5714
1,1,1,1845,0,0.1938,n-m,60790.5055,60790.5055
1,1,1,1846,0,0.1805,n-m,60824.4396,60824.4396
1,1,1,1847,0,0.1824,n-m,60858.3736,60858.3736
1,1,1,1848,0,0.1862,n-m,60892.5714,60892.5714
1,1,1,1849,0,0.19,n-m,60926.6813,60926.6813
1,1,1,1850,0,0.1729,n-m,60961.0549,60961.0549
1,1,1,1851,0,0.1748,n-m,60995.3407,60995.3407
1,1,1,1852,0,0.1805,n-m,61029.8022,61029.8022
1,1,1,1853,0,0.1824,n-m,61064.0879,61064.0879
1,1,1,1854,0,0.1957,n-m,61098.1978,61098.1978
1,1,1,1855,0,0.1938,n-m,61132.3077,61132.3077
1,1,1,1856,0,0.1938,n-m,61166.2418,61166.2418
1,1,1,1857,0,0.1957,n-m,61200.0879,61200.0879
1,1,1,1858,0,0.1862,n-m,61233.8462,61233.8462
1,1,1,1859,0,0.1919,n-m,61267.6923,61267.6923
1,1,1,1860,0,0.1691,n-m,61301.5385,61301.5385
1,1,1,1861,0,0.1634,n-m,61335.4725,61335.4725
1,1,1,1862,0,0.1444,n-m,61369.4945,61369.4945
1,1,1,1863,0,0.1558,n-m,61403.8681,61403.8681
1,1,1,1864,0,0.1406,n-m,61438.2418,61438.2418
1,1,1,1865,0,0.152,n-m,61472.8791,61472.8791
1,1,1,1866,0,0.1425,n-m,61507.4286,61507.4286
1,1,1,1867,0,0.152,n-m,61542.1538,61542.1538
1,1,1,1868,0,0.1425,n-m,61576.6154,61576.6154
1,1,1,1869,0,0.1482,n-m,61611.1648,61611.1648
1,1,1,1870,0,0.1406,n-m,61645.5385,61645.5385
1,1,1,1871,0,0.1444,n-m,61679.9121,61679.9121
1,1,1,1872,0,0.1539,n-m,61714.1099,61714.1099
1,1,1,1873,0,0.1501,n-m,61748.3956,61748.3956
1,1,1,1874,0,0.1539,n-m,61782.5055,61782.5055
1,1,1,1875,0,0.1539,n-m,61816.5275,61816.5275
1,1,1,1876,0,0.1596,n-m,61850.3736,61850.3736
1,1,1,1877,0,0.1672,n-m,61884.1319,61884.1319
1,1,1,1878,0,0.1691,n-m,61917.7143,61917.7143
1,1,1,1879,0,0.1805,n-m,61951.2088,61951.2088
1,1,1,1880,0,0.1843,n-m,61984.7033,61984.7033
1,1,1,1881,0,0.1881,n-m,62018.1099,62018.1099
1,1,1,1882,0,0.1938,n-m,62051.6044,62051.6044
1,1,1,1883,0,0.1881,n-m,62085.0989,62085.0989
1,1,1,1884,0,0.1938,n-m,62118.5934,62118.5934
1,1,1,1885,0,0.1824,n-m,62152.1758,62152.1758
1,1,1,1886,0,0.19,n-m,62185.7582,62185.7582
1,1,1,1887,0,0.1881,n-m,62219.5165,62219.5165
1,1,1,1888,0,0.1786,n-m,62253.4505,62253.4505
1,1,1,1889,0,0.1615,n-m,62287.3846,62287.3846
1,1,1,1890,0,0.1482,n-m,62321.5824,62321.5824
1,1,1,1891,0,0.152,n-m,62356.044,62356.044
1,1,1,1892,0,0.1406,n-m,62390.5055,62390.5055
1,1,1,1893,0,0.1463,n-m,62425.2308,62425.2308
1,1,1,1894,0,0.1368,n-m,62459.7802,62459.7802
1,1,1,1895,0,0.1463,n-m,62494.4176,62494.4176
1,1,1,1896,0,0.1387,n-m,62528.8791,62528.8791
1,1,1,1897,0,0.1349,n-m,62563.3407,62563.3407
1,1,1,1898,0,0.1368,n-m,62597.8022,62597.8022
1,1,1,1899,0,0.1463,n-m,62632.1758,62632.1758
1,1,1,1900,0,0.1425,n-m,62666.2857,62666.2857
1,1,1,1901,0,0.1444,n-m,62700.4835,62700.4835
1,1,1,1902,0,0.1539,n-m,62734.5934,62734.5934
1,1,1,1903,0,0.152,n-m,62768.5275,62768.5275
1,1,1,1904,0,0.1634,n-m,62802.3736,62802.3736
1,1,1,1905,0,0.1596,n-m,62836.2198,62836.2198
1,1,1,1906,0,0.1691,n-m,62869.978,62869.978
1,1,1,1907,0,0.1596,n-m,62903.6484,62903.6484
1,1,1,1908,0,0.1539,n-m,62937.4066,62937.4066
1,1,1,1909,0,0.1425,n-m,62971.2527,62971.2527
1,1,1,1910,0,0.1425,n-m,63004.9231,63004.9231
1,1,1,1911,0,0.1368,n-m,63038.9451,63038.9451
1,1,1,1912,0,0.1311,n-m,63072.967,63072.967
1,1,1,1913,0,0.1387,n-m,63107.0769,63107.0769
1,1,1,1914,0,0.1273,n-m,63141.2747,63141.2747
1,1,1,1915,0,0.1292,n-m,63175.4725,63175.4725
1,1,1,1916,0,0.1292,n-m,63209.8462,63209.8462
1,1,1,1917,0,0.1425,n-m,63244.044,63244.044
1,1,1,1918,0,0.1368,n-m,63278.3297,63278.3297
1,1,1,1919,0,0.1482,n-m,63312.5275,63312.5275
1,1,1,1920,0,0.1444,n-m,63346.5495,63346.5495
1,1,1,1921,0,0.1539,n-m,63380.3956,63380.3956
1,1,1,1922,0,0.1577,n-m,63414.1538,63414.1538
1,1,1,1923,0,0.1634,n-m,63447.9121,63447.9121
1,1,1,1924,0,0.171,n-m,63481.6703,63481.6703
1,1,1,1925,0,0.1767,n-m,63515.2527,63515.2527
1,1,1,1926,0,0.1786,n-m,63548.8352,63548.8352
1,1,1,1927,0,0.1767,n-m,63582.4176,63582.4176
1,1,1,1928,0,0.1786,n-m,63615.9121,63615.9121
1,1,1,1929,0,0.1881,n-m,63649.4945,63649.4945
1,1,1,1930,0,0.1767,n-m,63683.0769,63683.0769
1,1,1,1931,0,0.1805,n-m,63716.7473,63716.7473
1,1,1,1932,0,0.1767,n-m,63750.4176,63750.4176
1,1,1,1933,0,0.1919,n-m,63784.2637,63784.2637
1,1,1,1934,0,0.1843,n-m,63818.1099,63818.1099
1,1,1,1935,0,0.19,n-m,63852.044,63852.044
1,1,1,1936,0,0.1824,n-m,63885.8901,63885.8901
1,1,1,1937,0,0.1881,n-m,63919.8242,63919.8242
1,1,1,1938,0,0.1824,n-m,63953.7582,63953.7582
1,1,1,1939,0,0.1767,n-m,63987.6923,63987.6923
1,1,1,1940,0,0.1767,n-m,64021.8022,64021.8022
1,1,1,1941,0,0.1824,n-m,64055.8242,64055.8242
1,1,1,1942,0,0.171,n-m,64089.9341,64089.9341
1,1,1,1943,0,0.1805,n-m,64124.044,64124.044
1,1,1,1944,0,0.1805,n-m,64158.1538,64158.1538
1,1,1,1945,0,0.19,n-m,64192.2637,64192.2637
1,1,1,1946,0,0.1843,n-m,64226.2857,64226.2857
1,1,1,1947,0,0.1843,n-m,64260.3956,64260.3956
1,1,1,1948,0,0.1729,n-m,64294.4176,64294.4176
1,1,1,1949,0,0.1881,n-m,64328.6154,64328.6154
1,1,1,1950,0,0.1786,n-m,64362.8132,64362.8132
1,1,1,1951,0,0.1862,n-m,64397.011,64397.011
1,1,1,1952,0,0.1938,n-m,64431.1209,64431.1209
1,1,1,1953,0,0.1938,n-m,64465.0549,64465.0549
1,1,1,1954,0,0.1995,n-m,64499.0769,64499.0769
1,1,1,1955,0,0.1862,n-m,64533.011,64533.011
1,1,1,1956,0,0.1919,n-m,64566.9451,64566.9451
1,1,1,1957,0,0.1691,n-m,64600.8791,64600.8791
1,1,1,1958,0,0.1653,n-m,64634.9011,64634.9011
1,1,1,1959,0,0.1539,n-m,64669.1868,64669.1868
1,1,1,1960,0,0.1596,n-m,64703.3846,64703.3846
1,1,1,1961,0,0.1615,n-m,64737.6703,64737.6703
1,1,1,1962,0,0.152,n-m,64772.044,64772.044
1,1,1,1963,0,0.1634,n-m,64806.2418,64806.2418
1,1,1,1964,0,0.1634,n-m,64840.5275,64840.5275
1,1,1,1965,0,0.1729,n-m,64874.8132,64874.8132
1,1,1,1966,0,0.1672,n-m,64908.9231,64908.9231
1,1,1,1967,0,0.1843,n-m,64943.033,64943.033
1,1,1,1968,0,0.1805,n-m,64976.967,64976.967
1,1,1,1969,0,0.1957,n-m,65010.9011,65010.9011
1,1,1,1970,0,0.1995,n-m,65044.6593,65044.6593
1,1,1,1971,0,0.2052,n-m,65078.3297,65078.3297
1,1,1,1972,0,0.2052,n-m,65112.0879,65112.0879
1,1,1,1973,0,0.1862,n-m,65145.8462,65145.8462
1,1,1,1974,0,0.19,n-m,65179.5165,65179.5165
1,1,1,1975,0,0.1805,n-m,65213.3626,65213.3626
1,1,1,1976,0,0.1691,n-m,65247.2088,65247.2088
1,1,1,1977,0,0.1691,n-m,65281.2308,65281.2308
1,1,1,1978,0,0.171,n-m,65315.2527,65315.2527
1,1,1,1979,0,0.1805,n-m,65349.2747,65349.2747
1,1,1,1980,0,0.1672,n-m,65383.4725,65383.4725
1,1,1,1981,0,0.171,n-m,65417.6703,65417.6703
1,1,1,1982,0,0.1577,n-m,65451.8681,65451.8681
1,1,1,1983,0,0.152,n-m,65486.3297,65486.3297
1,1,1,1984,0,0.1539,n-m,65520.6154,65520.6154
1,1,1,1985,0,0.1463,n-m,65555.0769,65555.0769
1,1,1,1986,0,0.1596,n-m,65589.4505,65589.4505
1,1,1,1987,0,0.1634,n-m,65623.7363,65623.7363
1,1,1,1988,0,0.1767,n-m,65658.022,65658.022
1,1,1,1989,0,0.1767,n-m,65692.044,65692.044
1,1,1,1990,0,0.1881,n-m,65725.978,65725.978
1,1,1,1991,0,0.1976,n-m,65759.7363,65759.7363
1,1,1,1992,0,0.1881,n-m,65793.4066,65793.4066
1,1,1,1993,0,0.1805,n-m,65827.1648,65827.1648
1,1,1,1994,0,0.1691,n-m,65860.9231,65860.9231
1,1,1,1995,0,0.1729,n-m,65894.5934,65894.5934
1,1,1,1996,0,0.171,n-m,65928.4396,65928.4396
1,1,1,1997,0,0.1577,n-m,65962.2857,65962.2857
1,1,1,1998,0,0.1558,n-m,65996.3956,65996.3956
1,1,1,1999,0,0.171,n-m,66030.5934,66030.5934
1,1,1,2000,0,0.171,n-m,66064.7033,66064.7033
1,1,1,2001,0,0.1748,n-m,66098.7253,66098.7253
1,1,1,2002,0,0.1786,n-m,66132.8352,66132.8352
1,1,1,2003,0,0.1824,n-m,66166.8571,66166.8571
1,1,1,2004,0,0.1824,n-m,66200.7912,66200.7912
1,1,1,2005,0,0.1824,n-m,66234.6374,66234.6374
1,1,1,2006,0,0.19,n-m,66268.3077,66268.3077
1,1,1,2007,0,0.1938,n-m,66302.0659,66302.0659
1,1,1,2008,0,0.1843,n-m,66335.9121,66335.9121
1,1,1,2009,0,0.1824,n-m,66369.6703,66369.6703
1,1,1,2010,0,0.1729,n-m,66403.6044,66403.6044
1,1,1,2011,0,0.1653,n-m,66437.5385,66437.5385
1,1,1,2012,0,0.1596,n-m,66471.6484,66471.6484
1,1,1,2013,0,0.1596,n-m,66505.9341,66505.9341
1,1,1,2014,0,0.1615,n-m,66540.3077,66540.3077
1,1,1,2015,0,0.1482,n-m,66574.8571,66574.8571
1,1,1,2016,0,0.1482,n-m,66609.2308,66609.2308
1,1,1,2017,0,0.1444,n-m,66643.8681,66643.8681
1,1,1,2018,0,0.1425,n-m,66678.4176,66678.4176
1,1,1,2019,0,0.1387,n-m,66712.967,66712.967
1,1,1,2020,0,0.1368,n-m,66747.5165,66747.5165
1,1,1,2021,0,0.1349,n-m,66781.978,66781.978
1,1,1,2022,0,0.133,n-m,66816.4396,66816.4396
1,1,1,2023,0,0.1349,n-m,66850.8132,66850.8132
1,1,1,2024,0,0.1292,n-m,66885.0989,66885.0989
1,1,1,2025,0,0.1425,n-m,66919.3846,66919.3846
1,1,1,2026,0,0.1482,n-m,66953.3187,66953.3187
1,1,1,2027,0,0.1615,n-m,66987.1648,66987.1648
1,1,1,2028,0,0.1634,n-m,67020.8352,67020.8352
1,1,1,2029,0,0.1748,n-m,67054.4176,67054.4176
1,1,1,2030,0,0.1691,n-m,67088.0,67088.0
1,1,1,2031,0,0.1767,n-m,67121.4066,67121.4066
1,1,1,2032,0,0.1805,n-m,67154.7253,67154.7253
1,1,1,2033,0,0.1805,n-m,67188.2198,67188.2198
1,1,1,2034,0,0.171,n-m,67221.6264,67221.6264
1,1,1,2035,0,0.1653,n-m,67255.2088,67255.2088
1,1,1,2036,0,0.1653,n-m,67288.8791,67288.8791
1,1,1,2037,0,0.1691,n-m,67322.5495,67322.5495
1,1,1,2038,0,0.1672,n-m,67356.4835,67356.4835
1,1,1,2039,0,0.1634,n-m,67390.4176,67390.4176
1,1,1,2040,0,0.1634,n-m,67424.4396,67424.4396
1,1,1,2041,0,0.1577,n-m,67458.6374,67458.6374
1,1,1,2042,0,0.1501,n-m,67492.8352,67492.8352
1,1,1,2043,0,0.1482,n-m,67527.1209,67527.1209
1,1,1,2044,0,0.1406,n-m,67561.3187,67561.3187
1,1,1,2045,0,0.1444,n-m,67595.7802,67595.7802
1,1,1,2046,0,0.133,n-m,67630.1538,67630.1538
1,1,1,2047,0,0.1273,n-m,67664.6154,67664.6154
1,1,1,2048,0,0.1349,n-m,67698.9011,67698.9011
1,1,1,2049,0,0.1349,n-m,67733.4505,67733.4505
1,1,1,2050,0,0.1368,n-m,67767.7363,67767.7363
1,1,1,2051,0,0.1311,n-m,67802.1978,67802.1978
1,1,1,2052,0,0.1368,n-m,67836.4835,67836.4835
1,1,1,2053,0,0.1273,n-m,67870.6813,67870.6813
1,1,1,2054,0,0.1387,n-m,67904.967,67904.967
1,1,1,2055,0,0.1254,n-m,67939.1648,67939.1648
1,1,1,2056,0,0.1425,n-m,67973.3626,67973.3626
1,1,1,2057,0,0.1254,n-m,68007.7363,68007.7363
1,1,1,2058,0,0.1273,n-m,68041.8462,68041.8462
1,1,1,2059,0,0.1121,n-m,68076.044,68076.044
1,1,1,2060,0,0.114,n-m,68110.3297,68110.3297
1,1,1,2061,0,0.1045,n-m,68144.6154,68144.6154
1,1,1,2062,0,0.0969,n-m,68178.9011,68178.9011
1,1,1,2063,0,0.1007,n-m,68213.2747,68213.2747
1,1,1,2064,0,0.0969,n-m,68247.5604,68247.5604
1,1,1,2065,0,0.0988,n-m,68281.9341,68281.9341
1,1,1,2066,0,0.1007,n-m,68316.2198,68316.2198
1,1,1,2067,0,0.1064,n-m,68350.4176,68350.4176
1,1,1,2068,0,0.1102,n-m,68384.6154,68384.6154
1,1,1,2069,0,0.1121,n-m,68418.4615,68418.4615
1,1,1,2070,0,0.1254,n-m,68452.3956,68452.3956
1,1,1,2071,0,0.1216,n-m,68486.1538,68486.1538
1,1,1,2072,0,0.1387,n-m,68519.8242,68519.8242
1,1,1,2073,0,0.1368,n-m,68553.3187,68553.3187
1,1,1,2074,0,0.1539,n-m,68586.7253,68586.7253
1,1,1,2075,0,0.1577,n-m,68620.044,68620.044
1,1,1,2076,0,0.1634,n-m,68653.2747,68653.2747
1,1,1,2077,0,0.1653,n-m,68686.4176,68686.4176
1,1,1,2078,0,0.1558,n-m,68719.7363,68719.7363
1,1,1,2079,0,0.1634,n-m,68752.967,68752.967
1,1,1,2080,0,0.1653,n-m,68786.1978,68786.1978
1,1,1,2081,0,0.1786,n-m,68819.6044,68819.6044
1,1,1,2082,0,0.171,n-m,68853.0989,68853.0989
1,1,1,2083,0,0.1824,n-m,68886.6813,68886.6813
1,1,1,2084,0,0.1786,n-m,68920.2637,68920.2637
1,1,1,2085,0,0.1672,n-m,68954.022,68954.022
1,1,1,2086,0,0.1634,n-m,68987.7802,68987.7802
1,1,1,2087,0,0.1615,n-m,69021.6264,69021.6264
1,1,1,2088,0,0.171,n-m,69055.6484,69055.6484
1,1,1,2089,0,0.1615,n-m,69089.6703,69089.6703
1,1,1,2090,0,0.1653,n-m,69123.6923,69123.6923
1,1,1,2091,0,0.1634,n-m,69157.978,69157.978
1,1,1,2092,0,0.1634,n-m,69192.1758,69192.1758
1,1,1,2093,0,0.1615,n-m,69226.5495,69226.5495
1,1,1,2094,0,0.1634,n-m,69260.9231,69260.9231
1,1,1,2095,0,0.1691,n-m,69295.2088,69295.2088
1,1,1,2096,0,0.1634,n-m,69329.5824,69329.5824
1,1,1,2097,0,0.1615,n-m,69363.8681,69363.8681
1,1,1,2098,0,0.1634,n-m,69398.2418,69398.2418
1,1,1,2099,0,0.1653,n-m,69432.5275,69432.5275
1,1,1,2100,0,0.171,n-m,69466.7253,69466.7253
1,1,1,2101,0,0.1748,n-m,69500.8352,69500.8352
1,1,1,2102,0,0.1805,n-m,69534.8571,69534.8571
1,1,1,2103,0,0.1824,n-m,69568.7912,69568.7912
1,1,1,2104,0,0.1786,n-m,69602.7253,69602.7253
1,1,1,2105,0,0.171,n-m,69636.4835,69636.4835
1,1,1,2106,0,0.1767,n-m,69670.3297,69670.3297
1,1,1,2107,0,0.1672,n-m,69704.0879,69704.0879
1,1,1,2108,0,0.1672,n-m,69737.9341,69737.9341
1,1,1,2109,0,0.171,n-m,69771.7802,69771.7802
1,1,1,2110,0,0.1672,n-m,69805.6264,69805.6264
1,1,1,2111,0,0.1691,n-m,69839.5604,69839.5604
1,1,1,2112,0,0.1672,n-m,69873.4066,69873.4066
1,1,1,2113,0,0.1729,n-m,69907.4286,69907.4286
1,1,1,2114,0,0.1767,n-m,69941.3626,69941.3626
1,1,1,2115,0,0.1729,n-m,69975.3846,69975.3846
1,1,1,2116,0,0.1786,n-m,70009.3187,70009.3187
1,1,1,2117,0,0.1862,n-m,70043.2527,70043.2527
1,1,1,2118,0,0.1862,n-m,70077.1868,70077.1868
1,1,1,2119,0,0.1672,n-m,70111.2088,70111.2088
1,1,1,2120,0,0.1615,n-m,70145.3187,70145.3187
1,1,1,2121,0,0.1444,n-m,70179.4286,70179.4286
1,1,1,2122,0,0.1444,n-m,70213.5385,70213.5385
1,1,1,2123,0,0.133,n-m,70248.0879,70248.0879
1,1,1,2124,0,0.1349,n-m,70282.6374,70282.6374
1,1,1,2125,0,0.1254,n-m,70317.2747,70317.2747
1,1,1,2126,0,0.1178,n-m,70352.0,70352.0
1,1,1,2127,0,0.1064,n-m,70386.6374,70386.6374
1,1,1,2128,0,0.1026,n-m,70421.4505,70421.4505
1,1,1,2129,0,0.1064,n-m,70456.2637,70456.2637
1,1,1,2130,0,0.1045,n-m,70490.989,70490.989
1,1,1,2131,0,0.1102,n-m,70525.6264,70525.6264
1,1,1,2132,0,0.1045,n-m,70560.3516,70560.3516
1,1,1,2133,0,0.114,n-m,70594.9011,70594.9011
1,1,1,2134,0,0.1064,n-m,70629.3626,70629.3626
1,1,1,2135,0,0.1121,n-m,70663.6484,70663.6484
1,1,1,2136,0,0.1083,n-m,70697.8462,70697.8462
1,1,1,2137,0,0.1178,n-m,70731.8681,70731.8681
1,1,1,2138,0,0.1178,n-m,70765.8901,70765.8901
1,1,1,2139,0,0.1254,n-m,70799.7363,70799.7363
1,1,1,2140,0,0.1425,n-m,70833.4945,70833.4945
1,1,1,2141,0,0.152,n-m,70867.1648,70867.1648
1,1,1,2142,0,0.1501,n-m,70900.6593,70900.6593
1,1,1,2143,0,0.1501,n-m,70933.978,70933.978
1,1,1,2144,0,0.1501,n-m,70967.2088,70967.2088
1,1,1,2145,0,0.1444,n-m,71000.5275,71000.5275
1,1,1,2146,0,0.1254,n-m,71033.8462,71033.8462
1,1,1,2147,0,0.1216,n-m,71067.2527,71067.2527
1,1,1,2148,0,0.1197,n-m,71100.9231,71100.9231
1,1,1,2149,0,0.1216,n-m,71134.7692,71134.7692
1,1,1,2150,0,0.1121,n-m,71168.7033,71168.7033
1,1,1,2151,0,0.1197,n-m,71202.8132,71202.8132
1,1,1,2152,0,0.1178,n-m,71236.9231,71236.9231
1,1,1,2153,0,0.133,n-m,71270.9451,71270.9451
1,1,1,2154,0,0.1349,n-m,71304.967,71304.967
1,1,1,2155,0,0.1463,n-m,71339.0769,71339.0769
1,1,1,2156,0,0.1577,n-m,71373.011,71373.011
1,1,1,2157,0,0.1539,n-m,71406.9451,71406.9451
1,1,1,2158,0,0.1558,n-m,71440.7912,71440.7912
1,1,1,2159,0,0.1501,n-m,71474.5495,71474.5495
1,1,1,2160,0,0.1387,n-m,71508.3077,71508.3077
1,1,1,2161,0,0.1311,n-m,71542.1538,71542.1538
1,1,1,2162,0,0.1159,n-m,71576.1758,71576.1758
1,1,1,2163,0,0.1235,n-m,71610.2857,71610.2857
1,1,1,2164,0,0.1064,n-m,71644.4835,71644.4835
1,1,1,2165,0,0.1083,n-m,71678.8571,71678.8571
1,1,1,2166,0,0.095,n-m,71713.4066,71713.4066
1,1,1,2167,0,0.1045,n-m,71747.956,71747.956
1,1,1,2168,0,0.1007,n-m,71782.6813,71782.6813
1,1,1,2169,0,0.095,n-m,71817.3187,71817.3187
1,1,1,2170,0,0.0969,n-m,71851.956,71851.956
1,1,1,2171,0,0.1026,n-m,71886.5934,71886.5934
1,1,1,2172,0,0.1045,n-m,71921.1429,71921.1429
1,1,1,2173,0,0.1064,n-m,71955.5165,71955.5165
1,1,1,2174,0,0.1121,n-m,71989.7143,71989.7143
1,1,1,2175,0,0.1159,n-m,72023.8242,72023.8242
1,1,1,2176,0,0.1178,n-m,72057.7582,72057.7582
1,1,1,2177,0,0.1273,n-m,72091.6044,72091.6044
1,1,1,2178,0,0.1368,n-m,72125.2747,72125.2747
1,1,1,2179,0,0.1463,n-m,72158.7692,72158.7692
1,1,1,2180,0,0.1482,n-m,72192.0879,72192.0879
1,1,1,2181,0,0.152,n-m,72225.4945,72225.4945
1,1,1,2182,0,0.1482,n-m,72258.8132,72258.8132
1,1,1,2183,0,0.152,n-m,72292.044,72292.044
1,1,1,2184,0,0.1482,n-m,72325.4505,72325.4505
1,1,1,2185,0,0.1463,n-m,72358.7692,72358.7692
1,1,1,2186,0,0.1539,n-m,72392.0,72392.0
1,1,1,2187,0,0.1539,n-m,72425.4066,72425.4066
1,1,1,2188,0,0.1444,n-m,72458.989,72458.989
1,1,1,2189,0,0.1463,n-m,72492.7473,72492.7473
1,1,1,2190,0,0.1444,n-m,72526.5055,72526.5055
1,1,1,2191,0,0.1482,n-m,72560.5275,72560.5275
1,1,1,2192,0,0.1349,n-m,72594.5495,72594.5495
1,1,1,2193,0,0.1425,n-m,72628.6593,72628.6593
1,1,1,2194,0,0.1387,n-m,72662.8571,72662.8571
1,1,1,2195,0,0.1387,n-m,72696.967,72696.967
1,1,1,2196,0,0.1463,n-m,72731.1648,72731.1648
1,1,1,2197,0,0.1406,n-m,72765.3626,72765.3626
1,1,1,2198,0,0.1482,n-m,72799.5604,72799.5604
1,1,1,2199,0,0.1349,n-m,72833.8462,72833.8462
1,1,1,2200,0,0.1425,n-m,72868.2198,72868.2198
1,1,1,2201,0,0.1311,n-m,72902.4176,72902.4176
1,1,1,2202,0,0.1425,n-m,72936.7912,72936.7912
1,1,1,2203,0,0.1387,n-m,72971.0769,72971.0769
1,1,1,2204,0,0.1425,n-m,73005.4505,73005.4505
1,1,1,2205,0,0.1311,n-m,73039.7363,73039.7363
1,1,1,2206,0,0.133,n-m,73073.9341,73073.9341
1,1,1,2207,0,0.1273,n-m,73108.2198,73108.2198
1,1,1,2208,0,0.1178,n-m,73142.5055,73142.5055
1,1,1,2209,0,0.114,n-m,73176.8791,73176.8791
1,1,1,2210,0,0.1083,n-m,73211.2527,73211.2527
1,1,1,2211,0,0.1216,n-m,73245.5385,73245.5385
1,1,1,2212,0,0.114,n-m,73279.9121,73279.9121
1,1,1,2213,0,0.1254,n-m,73314.022,73314.022
1,1,1,2214,0,0.1273,n-m,73348.1319,73348.1319
1,1,1,2215,0,0.1235,n-m,73382.2418,73382.2418
1,1,1,2216,0,0.1273,n-m,73416.1758,73416.1758
1,1,1,2217,0,0.1292,n-m,73450.022,73450.022
1,1,1,2218,0,0.1387,n-m,73483.8681,73483.8681
1,1,1,2219,0,0.1273,n-m,73517.5385,73517.5385
1,1,1,2220,0,0.1406,n-m,73551.2967,73551.2967
1,1,1,2221,0,0.1349,n-m,73584.967,73584.967
1,1,1,2222,0,0.1501,n-m,73618.5495,73618.5495
1,1,1,2223,0,0.1577,n-m,73652.1319,73652.1319
1,1,1,2224,0,0.1615,n-m,73685.7143,73685.7143
1,1,1,2225,0,0.1615,n-m,73719.2967,73719.2967
1,1,1,2226,0,0.1748,n-m,73752.8791,73752.8791
1,1,1,2227,0,0.1691,n-m,73786.4615,73786.4615
1,1,1,2228,0,0.1748,n-m,73819.8681,73819.8681
1,1,1,2229,0,0.1767,n-m,73853.3626,73853.3626
1,1,1,2230,0,0.1596,n-m,73886.8571,73886.8571
1,1,1,2231,0,0.1539,n-m,73920.6154,73920.6154
1,1,1,2232,0,0.1425,n-m,73954.5495,73954.5495
1,1,1,2233,0,0.1444,n-m,73988.6593,73988.6593
1,1,1,2234,0,0.1406,n-m,74022.7692,74022.7692
1,1,1,2235,0,0.1387,n-m,74057.1429,74057.1429
1,1,1,2236,0,0.1368,n-m,74091.5165,74091.5165
1,1,1,2237,0,0.1406,n-m,74125.978,74125.978
1,1,1,2238,0,0.1349,n-m,74160.3516,74160.3516
1,1,1,2239,0,0.1406,n-m,74194.6374,74194.6374
1,1,1,2240,0,0.1444,n-m,74229.0989,74229.0989
1,1,1,2241,0,0.1596,n-m,74263.3846,74263.3846
1,1,1,2242,0,0.152,n-m,74297.6703,74297.6703
1,1,1,2243,0,0.1577,n-m,74331.7802,74331.7802
1,1,1,2244,0,0.1539,n-m,74365.8901,74365.8901
1,1,1,2245,0,0.152,n-m,74399.8242,74399.8242
1,1,1,2246,0,0.1463,n-m,74433.7582,74433.7582
1,1,1,2247,0,0.1425,n-m,74467.8681,74467.8681
1,1,1,2248,0,0.1368,n-m,74501.978,74501.978
1,1,1,2249,0,0.1501,n-m,74535.9121,74535.9121
1,1,1,2250,0,0.1596,n-m,74569.9341,74569.9341
1,1,1,2251,0,0.1653,n-m,74603.7802,74603.7802
1,1,1,2252,0,0.1767,n-m,74637.7143,74637.7143
1,1,1,2253,0,0.1767,n-m,74671.4725,74671.4725
1,1,1,2254,0,0.1748,n-m,74705.1429,74705.1429
1,1,1,2255,0,0.1634,n-m,74738.8132,74738.8132
1,1,1,2256,0,0.1672,n-m,74772.4835,74772.4835
1,1,1,2257,0,0.152,n-m,74806.3297,74806.3297
1,1,1,2258,0,0.1425,n-m,74840.2637,74840.2637
1,1,1,2259,0,0.1311,n-m,74874.3736,74874.3736
1,1,1,2260,0,0.1349,n-m,74908.3956,74908.3956
